0312206070:B000067UKU,0 1:0.0 2:3.75
0938317431:0967094852,0 1:0.0 2:0.0
0534579787:0738703036,0 1:0.0 2:0.0
0786885637:B000002JVF,0 1:0.0 2:4.0
B000002JVF:0805055657,0 1:0.0 2:4.5
B000002JVF:B00005B36G,0 1:0.0 2:4.75
9552400899:B000002JVD,0 1:0.0 2:2.25
0060174900:B000002JVD,0 1:0.0 2:4.5
6304056893:B000002JVD,0 1:0.0 2:4.75
B000002JVK:1558592504,0 1:0.0 2:5.0
B000002JVK:B000063Y21,0 1:0.0 2:2.5
B000002JVO:9992095881,0 1:0.0 2:2.25
0919359132:B000002JVO,0 1:0.0 2:4.25
B000002JVS:B0000009SM,0 1:0.0 2:4.75
B000002JVS:0195081889,0 1:0.0 2:2.25
B000002JVS:B00005OKQP,0 1:0.0 2:2.25
1568811411:0471282960,0 1:0.0 2:2.25
1568811411:0759667365,0 1:0.0 2:4.75
0833527525:0314239383,0 1:0.0 2:2.5
8890020210:3822815667,0 1:0.0 2:2.25
3822815667:0811828190,0 1:0.0 2:4.25
B000002XIQ:3822815667,0 1:0.0 2:2.25
3822815667:0736410848,0 1:0.0 2:4.25
9070932237:0789002078,0 1:0.0 2:2.5
0805420274:0789002078,0 1:0.0 2:5.0
0789474999:0789002078,0 1:0.0 2:4.75
1579901700:0970116209,0 1:0.0 2:4.0
0744001986:0970116209,0 1:0.0 2:4.25
0892361921:0970116209,0 1:0.0 2:4.25
0970116209:0827606575,0 1:0.0 2:4.5
0966712773:B00005QK59,0 1:0.0 2:3.75
B00005NKTD:B00005QK59,0 1:0.0 2:4.25
0130621102:B00005QK59,0 1:0.0 2:4.25
630279742X:B00005QK59,0 1:0.0 2:3.75
0126457506:1567620051,0 1:0.0 2:2.5
1567620051:0743230442,0 1:0.0 2:2.25
1886801339:1843910063,0 1:0.0 2:2.5
0721650902:1843910063,0 1:0.0833333333333 2:5.0
B000000287:044900516X,0 1:0.0 2:4.5
0080421296:044900516X,0 1:0.0 2:2.25
0531154211:0199638241,0 1:0.0 2:0.0
1568581874:B00003TFWR,0 1:0.0 2:2.25
1568581874:080395963X,0 1:0.0 2:4.75
0471515698:0801090954,0 1:0.0 2:4.75
0801090954:0472084720,0 1:0.0 2:4.25
0801090954:1590230078,0 1:0.0 2:4.0
0745318002:0439387841,0 1:0.0 2:5.0
0745318002:B0000663XG,0 1:0.0 2:4.75
0916766934:1558219773,0 1:0.0 2:1.75
0916766934:0861711610,0 1:0.0 2:4.25
0916766934:B00004WJHW,0 1:0.0 2:4.25
0916766934:0822957027,0 1:0.0909090909091 2:1.75
0130203645:630271768X,0 1:0.111111111111 2:2.5
0895262479:0130203645,0 1:0.0 2:2.25
0892748761:0130203645,0 1:0.0 2:0.0
0001982559:0299036545,0 1:0.0 2:2.25
0821227580:3110147890,0 1:0.0 2:2.5
0685742512:1853260983,0 1:0.0833333333333 2:2.0
1853260983:B00004RD0W,0 1:0.0 2:4.5
0516265369:0226616282,0 1:0.0 2:4.0
0929701046:0226616282,0 1:0.0 2:2.0
0226616282:0631156054,0 1:0.0 2:4.0
0782125298:1557834679,0 1:0.0 2:3.75
0782125298:B00000JANS,0 1:0.0 2:4.0
0174436459:0787960675,0 1:0.0 2:4.75
0387950109:0787960675,0 1:0.0 2:5.0
0521460972:0787960675,0 1:0.0 2:2.5
6302969964:0787960675,0 1:0.0 2:4.25
B0000025OR:B00004YZH4,0 1:0.0 2:3.75
0670891584:B000007WRN,0 1:0.0 2:4.0
B00007KK1K:B000007WRN,0 1:0.0 2:4.25
B000007WRN:1588741214,0 1:0.0 2:2.5
B000007WRN:1573228249,0 1:0.0 2:4.25
0440219361:B00004YZH1,0 1:0.0 2:4.5
0152005412:B00004YZH1,0 1:0.0 2:4.75
B000002NFJ:B00004YZH0,0 1:0.0 2:4.25
0070453454:B00004YZH0,0 1:0.0 2:4.75
B000006H8E:B00004YZH0,0 1:0.0 2:4.75
0486246078:B000059WTZ,0 1:0.0 2:4.75
B000059WTZ:1561582859,0 1:0.0 2:4.5
B000002PGY:0812564669,0 1:0.0 2:4.25
0812564669:0789715732,0 1:0.0 2:1.75
0802130747:0448418762,0 1:0.0 2:4.25
073820370X:0448418762,0 1:0.05 2:4.5
0448418762:0807737917,0 1:0.0 2:4.75
0448418762:0306809990,0 1:0.0 2:4.5
B00000ILWJ:1552046036,0 1:0.0 2:3.75
1552046036:B000063KR1,0 1:0.0 2:4.0
0155003852:B000002JV1,0 1:0.0 2:2.0
0571199836:B000002JV1,0 1:0.0 2:4.0
0515119210:B000002JV1,0 1:0.0 2:3.5
B000002JV1:B000001N13,0 1:0.0 2:4.5
0965260283:1889330841,0 1:0.0 2:0.0
0965260283:1930730004,0 1:0.0 2:0.0
0740722093:0965260283,0 1:0.0 2:2.5
1569552975:0613229282,0 1:0.0 2:4.75
0613229282:0738204021,0 1:0.0 2:4.0
1569713758:0613229282,0 1:0.0 2:4.75
0865540780:0750671947,0 1:0.0 2:4.0
0750671947:1888106875,0 1:0.0 2:2.0
B000067F7H:0750671947,0 1:0.0 2:4.5
9505156022:047184294X,0 1:0.0 2:5.0
B0000516X1:047184294X,0 1:0.0 2:4.75
0886465427:047184294X,0 1:0.0 2:4.75
0486272737:0812536495,0 1:0.0 2:4.0
0664225004:0486272737,0 1:0.0 2:5.0
1568582536:0486272737,0 1:0.0 2:4.75
B00003TL8C:1891984500,0 1:0.0 2:4.75
B000001ESJ:1891984500,0 1:0.0 2:4.5
1891984500:0595127010,0 1:0.0 2:2.25
1930665121:B00000286L,0 1:0.0 2:2.5
1930665121:0452278597,0 1:0.0 2:2.25
1930665121:0310201063,0 1:0.0 2:1.75
1930665121:0894864475,0 1:0.0 2:0.0
0810940833:1567180884,0 1:0.0 2:5.0
0810940833:0553492934,0 1:0.0 2:4.75
1570612242:3829013280,0 1:0.0 2:4.5
0312267126:B00007KK5J,0 1:0.0 2:4.5
0312267126:0834212706,0 1:0.0 2:4.5
0312267126:B00004XMZD,0 1:0.0 2:4.5
0312267126:0415143098,0 1:0.0 2:2.0
013025973X:0807553190,0 1:0.0 2:2.25
0807553190:074351789X,0 1:0.0 2:4.5
B000040OX7:0807553190,0 1:0.0 2:4.5
0807553190:B0000034XI,0 1:0.0 2:4.75
0679894098:B0000027EA,0 1:0.0 2:2.5
0800628527:0679894098,0 1:0.0 2:0.0
0865731527:0679894098,0 1:0.0 2:2.0
0679894098:B000089CJM,0 1:0.0 2:0.0
0671784986:1563899574,0 1:0.0 2:4.5
B00005JCH0:0425173348,0 1:0.0 2:4.0
B00005JCH0:0520237560,0 1:0.0 2:4.5
076455218X:0312273029,0 1:0.0 2:4.75
076455218X:B00000K0DQ,0 1:0.0 2:4.75
B00007BH5G:076455218X,0 1:0.0 2:5.0
076455218X:0618111360,0 1:0.1 2:2.5
1582340048:0679640290,0 1:0.0 2:4.5
0471220736:1582340048,0 1:0.0 2:2.25
0835608131:1582340048,0 1:0.0 2:2.25
B00000AEGS:0124478700,0 1:0.05 2:2.5
B00000AEGS:0740721976,0 1:0.0 2:5.0
B00000AEGS:1858284554,0 1:0.0 2:4.5
6304078102:034545085X,0 1:0.0 2:2.0
6304078102:7119020412,0 1:0.0 2:2.0
6304078102:1559274581,0 1:0.0 2:4.25
6304078102:1564771083,0 1:0.0 2:4.5
0810919028:0674007689,0 1:0.0 2:2.5
B00000BKIX:0810919028,0 1:0.0 2:4.75
B000031WJG:0810919028,0 1:0.0 2:5.0
0923521534:B00001IVQX,0 1:0.0 2:4.5
0486669246:0923521534,0 1:0.0 2:4.5
0923521534:0195137116,0 1:0.0 2:2.0
1564772519:B0000026TV,0 1:0.0 2:5.0
1564772519:0827605412,0 1:0.0 2:5.0
B00000AYUY:1564772519,0 1:0.0 2:5.0
0515135119:B00000AEGU,0 1:0.0 2:5.0
B00005B6N6:B00000AEGU,0 1:0.0 2:4.25
B000003IXB:B00000AEGU,0 1:0.0 2:5.0
0130499978:0374186286,0 1:0.0 2:4.75
0374186286:043917645X,0 1:0.0 2:4.25
0374186286:0312977131,0 1:0.0 2:4.25
1566633346:188577866X,0 1:0.0 2:4.25
1573225304:9622012728,0 1:0.0 2:2.5
1573225304:0750672528,0 1:0.0 2:5.0
1573225304:0793823226,0 1:0.0 2:5.0
0967571308:B000060OJ4,0 1:0.0 2:4.5
B000060OJ4:0130618659,0 1:0.0 2:4.75
B000060OJ4:0787965014,0 1:0.0 2:2.25
B000060OJ4:0451198506,0 1:0.0 2:3.75
0821217550:1851681841,0 1:0.0 2:4.5
0821217550:0517800756,0 1:0.0 2:4.5
B000066TY3:0226106748,0 1:0.0 2:4.5
0226106748:B0000640MZ,0 1:0.0 2:4.75
0226106748:1864500735,0 1:0.0 2:2.25
0446610674:0871202875,0 1:0.0 2:4.0
0971819130:0446610674,0 1:0.0 2:4.5
0824707540:0446610674,0 1:0.0 2:4.25
0446610674:B000050KFT,0 1:0.0 2:4.25
1574881930:0691070458,0 1:0.0 2:2.5
0691070458:0028636538,0 1:0.0 2:4.0
0671790234:0691070458,0 1:0.0 2:4.5
B00000AEG2:0873935896,0 1:0.0 2:4.25
091540057X:B00000AEG2,0 1:0.0 2:2.25
086241900X:B00000AEG2,0 1:0.0 2:4.75
B00000AEG2:0764108212,0 1:0.0 2:4.25
0714839698:1890774146,0 1:0.0 2:4.0
B0000073Y6:0714839698,0 1:0.0 2:3.5
0714839698:0801333350,0 1:0.0 2:1.5
0714839698:0079136559,0 1:0.0 2:3.75
B000002AKI:0790741040,0 1:0.0 2:4.75
0790741040:9996812863,0 1:0.0 2:2.25
0790741040:1890206091,0 1:0.125 2:4.75
0790741040:0872629287,0 1:0.0 2:3.25
9026518188:0814471714,0 1:0.0 2:3.0
0310908795:0814471714,0 1:0.0 2:4.5
0687011221:0814471714,0 1:0.0 2:5.0
0814471714:1567182550,0 1:0.0 2:4.5
074400117X:0323011942,0 1:0.0 2:0.0
B0000589UH:0855984090,0 1:0.0 2:2.25
0855984090:1582460094,0 1:0.0 2:2.5
0855984090:B00006J3ZZ,0 1:0.0 2:2.25
0855984090:0688161057,0 1:0.0 2:2.25
B00000AEG9:1884548288,0 1:0.0 2:4.75
1929694067:B00000AEG9,0 1:0.0 2:4.25
B00000AEG9:B0000028ZK,0 1:0.0 2:4.75
0312247036:B00005JCHC,0 1:0.0 2:4.0
B00005JCHC:B000066ALA,0 1:0.0 2:4.5
B00005JCHC:1861890397,0 1:0.0 2:4.5
B000001HWF:073641231X,0 1:0.0 2:2.0
0142001503:B000001HWF,0 1:0.0 2:4.0
0195133013:B000001HWF,0 1:0.0588235294118 2:4.5
0553211765:B000002BUG,0 1:0.0 2:4.25
0553211765:B00005NVKY,0 1:0.0 2:3.5
0553211765:1557835578,0 1:0.0 2:4.25
B000063K0Y:0553211765,0 1:0.0 2:3.25
1575421100:B00000IX6Y,0 1:0.0 2:4.75
0395218969:B000001HWC,0 1:0.0 2:4.0
0865730644:B000001HWC,0 1:0.125 2:4.75
0132431718:B000001HWC,0 1:0.0 2:4.0
B00004T3CX:0520066308,0 1:0.0 2:3.75
B00004S2UA:B00004T3CX,0 1:0.0 2:4.0
B000067USB:0520077776,0 1:0.0 2:4.0
B00004T3CW:0521288843,0 1:0.0 2:4.25
0441007104:0310494109,0 1:0.0 2:2.25
0310494109:0226776247,0 1:0.0 2:4.75
0310494109:0123093503,0 1:0.0 2:3.25
B000062WSX:0310494109,0 1:0.0 2:2.25
0312302223:0240516540,0 1:0.0 2:4.0
0312302223:B00000INW2,0 1:0.0 2:4.75
0140176845:B000000XWX,0 1:0.125 2:5.0
0140176845:0935526986,0 1:0.0 2:3.5
031023591X:0721645364,0 1:0.0 2:2.0
B00005JKCH:031023591X,0 1:0.0 2:4.0
031023591X:0262062143,0 1:0.0 2:4.5
0471182397:0784713626,0 1:0.0 2:0.0
B0000040VN:1573920363,0 1:0.0 2:4.5
0802823874:1573920363,0 1:0.047619047619 2:2.0
0830826076:1573920363,0 1:0.0 2:4.5
1573920363:0380715996,0 1:0.0 2:3.75
0895779129:0195202198,0 1:0.0 2:5.0
0743216393:0895779129,0 1:0.0 2:4.75
0590762508:0895779129,0 1:0.0 2:5.0
0802818196:1574322842,0 1:0.0 2:5.0
0802818196:0687975506,0 1:0.0 2:2.5
0066210879:0802818196,0 1:0.0 2:4.75
0062732862:0194372170,0 1:0.0769230769231 2:4.0
0062732862:0671046934,0 1:0.0 2:4.5
B00008MNYS:0062732862,0 1:0.0 2:4.75
0062732862:B00005LC6Y,0 1:0.0 2:4.75
0932741568:1580540716,0 1:0.0 2:2.0
1580540716:082220147X,0 1:0.0 2:2.0
1931721157:0590442856,0 1:0.0 2:4.0
1550373420:0590442856,0 1:0.0 2:4.25
B00005A05S:0590442856,0 1:0.0 2:3.75
1569310858:0590442856,0 1:0.0 2:4.5
0670889415:0060083972,0 1:0.0 2:4.5
0670889415:1892547007,0 1:0.0 2:4.75
0761123881:0670889415,0 1:0.0 2:2.25
B00006HCSW:0670889415,0 1:0.0 2:3.5
1584852755:B00005QK51,0 1:0.0 2:4.75
1573226513:B00005QK51,0 1:0.0 2:4.75
0674992911:B00005QK51,0 1:0.0 2:4.5
080755491X:1582551707,0 1:0.0 2:2.5
1583450645:080755491X,0 1:0.0 2:2.5
080755491X:B00004SVIB,0 1:0.0 2:0.0
0449004864:B000055ZDN,0 1:0.0 2:3.25
0894122738:B00005AU4T,0 1:0.0 2:4.75
0595094449:B00005AU4T,0 1:0.0 2:2.5
089526174X:0323014844,0 1:0.0 2:3.75
089526174X:B000000EM1,0 1:0.0 2:4.75
0525446443:0439108411,0 1:0.0 2:2.5
B00005JY0J:0525446443,0 1:0.0 2:4.25
0525446443:0595206875,0 1:0.125 2:2.5
B00005LNAT:0684850117,0 1:0.0 2:4.75
0879549580:0684850117,0 1:0.0 2:5.0
B00005T323:0684850117,0 1:0.0 2:4.75
0765806576:1564782565,0 1:0.0 2:3.75
0787951595:1559276010,0 1:0.0 2:4.25
0787951595:0192122355,0 1:0.0 2:4.5
0787951595:0313232008,0 1:0.0 2:4.25
0787951595:1882897684,0 1:0.0 2:4.5
0412552701:B0000080K6,0 1:0.0 2:3.75
0964858746:0412552701,0 1:0.0 2:2.5
B0000057MW:1585671347,0 1:0.0 2:4.75
0811830322:0684819023,0 1:0.0 2:2.25
0811729893:0684819023,0 1:0.0 2:2.5
0689828225:0684819023,0 1:0.0 2:0.0
B000002KYZ:0874777925,0 1:0.0 2:4.5
B000002KYZ:0192832999,0 1:0.0 2:4.5
0375409068:B000002KYZ,0 1:0.0 2:3.5
B00004TB9G:6305417334,0 1:0.0 2:2.5
B00004TB9G:B000000EK1,0 1:0.0 2:3.75
B00004TB9G:1567921418,0 1:0.0 2:2.0
0802773400:B00004TGT4,0 1:0.0 2:4.75
0802773400:1898256845,0 1:0.0 2:4.75
0802773400:0374520232,0 1:0.0 2:5.0
0802773400:0688003478,0 1:0.0 2:5.0
1899332782:0738836451,0 1:0.0 2:1.5
1899332782:0892747382,0 1:0.0 2:4.0
0914659790:0826320910,0 1:0.0 2:4.5
B00000JWNG:0826320910,0 1:0.0 2:4.25
0826320910:0761514546,0 1:0.0 2:4.25
0618051708:0801868181,0 1:0.0 2:2.5
0741412365:0801868181,0 1:0.0 2:2.5
0152393390:051626429X,0 1:0.0 2:2.5
1586681311:0152393390,0 1:0.0 2:2.5
1853674796:0152393390,0 1:0.0 2:2.5
0374511713:1579590586,0 1:0.0 2:4.25
0345359941:B00005V9HQ,0 1:0.0 2:4.25
0345359941:B000002PBI,0 1:0.0 2:4.75
0345359941:B000002BN6,0 1:0.0 2:4.5
0345359941:0735521077,0 1:0.0 2:2.25
0786304871:0440210925,0 1:0.0909090909091 2:4.25
0613236904:0440210925,0 1:0.0769230769231 2:4.0
0441009247:0440210925,0 1:0.0666666666667 2:3.5
0515131660:B00000F566,0 1:0.0 2:4.0
0486259536:0515131660,0 1:0.0 2:4.0
0515131660:0201379406,0 1:0.0 2:4.0
067155140X:0471348139,0 1:0.0 2:4.75
0891894721:0898154286,0 1:0.0 2:4.5
0742513343:0891894721,0 1:0.0 2:4.25
0140547797:0891894721,0 1:0.0 2:4.75
B00000IBTF:0425157776,0 1:0.0 2:4.0
0914797875:0425157776,0 1:0.0 2:2.0
0792845129:0375811761,0 1:0.0 2:4.75
0786882123:0792845129,0 1:0.0 2:3.75
1889963186:0792845129,0 1:0.0 2:4.5
B00000B9FU:0883965216,0 1:0.0 2:2.0
0883965216:0786884576,0 1:0.0 2:1.75
0883965216:0345413377,0 1:0.0 2:2.0
0312192835:0883965216,0 1:0.0 2:2.0
0672322684:078355284X,0 1:0.0 2:4.75
0672322684:0941936511,0 1:0.0 2:4.75
0672322684:0780019504,0 1:0.0 2:4.25
0672322684:0156906805,0 1:0.0 2:4.75
1569317968:0896599272,0 1:0.0 2:4.5
0847823520:1569317968,0 1:0.0 2:2.25
B000002MIS:0028612779,0 1:0.0 2:4.75
1570421048:0028612779,0 1:0.0909090909091 2:4.0
0790731339:0028612779,0 1:0.1 2:5.0
1587783363:0028612779,0 1:0.0 2:4.0
0307100480:B000009CME,0 1:0.0 2:5.0
0307100480:0743520653,0 1:0.0 2:4.5
B00005B32G:0307100480,0 1:0.0 2:5.0
0324175752:0140260781,0 1:0.1 2:1.5
0324175752:0399218335,0 1:0.0833333333333 2:2.0
1562057561:0891349715,0 1:0.0 2:2.25
B000055QII:B00004Z4YU,0 1:0.0 2:3.5
0415207630:0880113901,0 1:0.0 2:2.0
0805353267:0880113901,0 1:0.0 2:3.25
0702025712:0880113901,0 1:0.0714285714286 2:2.0
0893572365:B00005RFCF,0 1:0.0 2:1.5
0833027514:B00005RFCF,0 1:0.0 2:1.5
B0000084IW:B00005RFCF,0 1:0.0 2:2.5
096297093X:015601310X,0 1:0.0 2:4.5
B00004YLBB:096297093X,0 1:0.0 2:4.75
0824703820:096297093X,0 1:0.0 2:2.25
1883681065:096297093X,0 1:0.0 2:2.25
0754810151:0194314243,0 1:0.0 2:2.25
0890876746:B00000JPB9,0 1:0.0 2:2.5
0890876746:0970954506,0 1:0.0 2:2.25
B00004Z4YI:B00006LWQQ,0 1:0.0 2:2.25
0780620496:B00004Z4YI,0 1:0.0 2:4.5
0807853437:B00004Z4YJ,0 1:0.0 2:2.5
B00004Z4YJ:0809323834,0 1:0.0 2:4.25
B00004Z4YJ:1557988412,0 1:0.0 2:2.5
B00004Z4YJ:0877140170,0 1:0.0 2:3.0
B00005B20B:B00004Z4YM,0 1:0.0 2:4.75
B00004Z4YM:044022201X,0 1:0.0 2:4.0
B00004VW3K:B00004Z4YM,0 1:0.0 2:2.25
1550463497:0886778476,0 1:0.0 2:2.0
3791327917:0886778476,0 1:0.0 2:2.0
0886778476:0674216393,0 1:0.0 2:4.0
1570661820:0886778476,0 1:0.0 2:2.0
B000000T48:0872206769,0 1:0.0 2:5.0
B000000T48:0743422058,0 1:0.0 2:4.5
0071374647:B000001C68,0 1:0.0 2:5.0
0071374647:0446526614,0 1:0.0909090909091 2:4.5
0071374647:1857035003,0 1:0.0769230769231 2:2.5
0814406483:0967162440,0 1:0.0 2:2.25
088391008X:0967162440,0 1:0.0 2:4.25
156884610X:0967162440,0 1:0.0 2:4.75
B000059TO3:1879511185,0 1:0.0 2:4.0
0618040366:1576739201,0 1:0.0 2:2.5
0380793695:0906515459,0 1:0.0 2:4.75
0844279994:0931838029,0 1:0.0 2:3.75
0844279994:B000065T2N,0 1:0.0 2:4.5
0844279994:0324122772,0 1:0.1 2:2.0
0805072756:0844279994,0 1:0.0 2:4.25
B0000085F3:0875525687,0 1:0.0 2:1.75
B00008K78M:0877791325,0 1:0.0 2:4.25
B00002JX99:0877791325,0 1:0.0 2:4.25
0415936446:B00000GAR7,0 1:0.0 2:2.5
0140258396:0553299921,0 1:0.0 2:2.25
0140258396:1561387452,0 1:0.0 2:2.0
0764152734:048666838X,0 1:0.0 2:0.0
0373291779:0817344039,0 1:0.0 2:4.75
0373291779:1586212877,0 1:0.0 2:3.75
B000026KPV:1558606181,0 1:0.0 2:4.75
B00004UFWL:B000026KPV,0 1:0.0 2:4.5
0030057124:B000026KPV,0 1:0.0 2:2.25
0609606166:B000026KPV,0 1:0.0 2:2.25
0310919940:0694012459,0 1:0.0 2:5.0
0582320151:0310919940,0 1:0.0 2:4.5
0310919940:0670031216,0 1:0.0 2:3.75
B000006OGA:0310919940,0 1:0.0 2:5.0
B00005R5GZ:0595264549,0 1:0.0 2:2.25
0595264549:B00000678N,0 1:0.0 2:2.25
0595264549:B000002LPX,0 1:0.0 2:4.5
0373484925:B000059O1I,0 1:0.0 2:5.0
B0000085FW:0672320584,0 1:0.0 2:4.25
B00004YU5Y:0803990197,0 1:0.333333333333 2:2.5
B00004YU5Y:B00000JPCG,0 1:0.0 2:4.0
1892154110:B00004YU5Y,0 1:0.0 2:4.75
0929883039:0609805045,0 1:0.0 2:3.5
B000006AH7:0609805045,0 1:0.0 2:5.0
0631191631:1560533544,0 1:0.0 2:2.5
1559276355:1560533544,0 1:0.0 2:5.0
0963300741:1573925454,0 1:0.0625 2:4.5
1557980896:1573925454,0 1:0.0 2:4.5
0736037721:1573925454,0 1:0.0 2:2.0
0967631505:1573925454,0 1:0.05 2:4.5
B00004Z4Y1:1874774587,0 1:0.0 2:4.0
B00004Z4Y1:1558587012,0 1:0.0 2:5.0
B00004Z4Y1:0844245097,0 1:0.0 2:4.5
0310202000:1588870049,0 1:0.0 2:2.0
0310202000:1569551359,0 1:0.0 2:2.0
B00003CXCW:0310202000,0 1:0.0 2:4.5
B00004Z4Y2:0525468625,0 1:0.0 2:4.5
0471345482:B00004Z4Y2,0 1:0.0 2:4.75
B00004Z4Y2:0805060731,0 1:0.0 2:4.75
0964245019:0152253203,0 1:0.0 2:5.0
0152253203:0764119672,0 1:0.0 2:2.5
B00000DI3O:0152253203,0 1:0.0 2:4.5
0806315326:0152253203,0 1:0.0 2:2.5
0764517600:0688162592,0 1:0.0 2:1.75
1859676855:0764517600,0 1:0.0 2:1.75
0764517600:0873492951,0 1:0.0 2:3.5
1581170297:B0000540GA,0 1:0.0 2:4.0
0764585916:1581170297,0 1:0.0 2:3.25
B000083XJ3:1581170297,0 1:0.0 2:5.0
0448419998:1561387398,0 1:0.0 2:2.0
1890157112:0448419998,0 1:0.0 2:3.5
1878591584:0448419998,0 1:0.0 2:4.5
0465056784:0792270363,0 1:0.0 2:4.5
0827321295:0465056784,0 1:0.0 2:3.5
B00000JJT5:0465056784,0 1:0.0 2:4.75
1929169000:0465056784,0 1:0.0 2:2.25
0395845467:0937295043,0 1:0.0 2:4.75
0395845467:0964481103,0 1:0.0 2:2.5
0395845467:0323018521,0 1:0.0 2:2.5
082122770X:1550746898,0 1:0.0 2:4.0
1575669102:1550746898,0 1:0.0 2:4.75
0816036497:1853262005,0 1:0.0 2:4.75
0816036497:1930665016,0 1:0.0 2:2.5
0844272272:0816036497,0 1:0.0 2:4.5
B000000ZXT:0816036497,0 1:0.0 2:5.0
0316142921:0195119223,0 1:0.0 2:4.25
0316142921:6303343708,0 1:0.0 2:4.25
0316142921:B00000IQMP,0 1:0.0 2:4.5
0838561063:0316142921,0 1:0.0 2:4.5
0896036073:0760307571,0 1:0.0 2:1.5
B00000I5KB:0760307571,0 1:0.0 2:3.5
6305912009:0760307571,0 1:0.0 2:3.0
0789480735:1585100072,0 1:0.0 2:4.5
1571202005:0789480735,0 1:0.0 2:2.5
0789480735:1879045028,0 1:0.0 2:5.0
0789480735:006050918X,0 1:0.0 2:4.25
1930556292:0373614810,0 1:0.0 2:0.0
1930556292:1403367248,0 1:0.0 2:2.25
0811831795:0415231795,0 1:0.0 2:1.75
0811831795:0471285641,0 1:0.0625 2:1.75
0811831795:0785816534,0 1:0.0 2:1.75
B00000093Z:0609601415,0 1:0.0 2:4.5
0767906454:0609601415,0 1:0.0 2:5.0
0609601415:B000007TJV,0 1:0.0 2:4.75
0609601415:0842353763,0 1:0.0 2:5.0
1585670596:0849955106,0 1:0.0 2:4.75
1585670596:B000006ZPG,0 1:0.0 2:2.5
1585670596:0333652401,0 1:0.0 2:2.5
3764360909:6305565724,0 1:0.0 2:2.25
1886947112:6305565724,0 1:0.0 2:4.75
0877572909:6305565724,0 1:0.0 2:2.25
0201707209:0965625400,0 1:0.0 2:4.75
0442004699:0201707209,0 1:0.0 2:4.25
0778800393:B000009PO2,0 1:0.0 2:4.5
0778800393:0865546134,0 1:0.0666666666667 2:4.25
1572231394:3540634460,0 1:0.0 2:4.0
1569714002:3540634460,0 1:0.0 2:4.25
0141181273:0689833350,0 1:0.0 2:4.75
0141181273:1885767633,0 1:0.0 2:4.75
B000003B74:0141181273,0 1:0.0 2:4.25
019513074X:0141181273,0 1:0.0 2:4.0
2843232139:B00005LC7D,0 1:0.0 2:2.5
0425175782:9820201241,0 1:0.0 2:2.0
0425175782:6305071349,0 1:0.0 2:3.25
B00008DDT1:073552016X,0 1:0.0 2:3.0
0520212819:073552016X,0 1:0.0 2:3.25
B00005NEZI:073552016X,0 1:0.0 2:2.75
B00006AO20:1561702765,0 1:0.111111111111 2:2.0
1561702765:0929435389,0 1:0.0 2:4.5
0766806685:013090581X,0 1:0.0 2:3.75
0809229773:013090581X,0 1:0.0 2:4.0
0394712390:0804738173,0 1:0.0 2:2.0
0394712390:0521429161,0 1:0.0 2:2.0
0394712390:093082914X,0 1:0.0 2:4.0
0962107360:0394712390,0 1:0.0 2:4.25
0312978049:1574322311,0 1:0.0 2:4.5
0964811359:1882926420,0 1:0.0526315789474 2:5.0
0821226843:0516460366,0 1:0.0 2:2.5
6304118031:0516460366,0 1:0.0 2:0.0
1565939751:0516460366,0 1:0.0 2:0.0
0516460366:0899668836,0 1:0.0 2:2.25
1587051109:1857286901,0 1:0.0 2:4.25
044900399X:1857286901,0 1:0.0 2:4.0
0967479002:1857286901,0 1:0.0 2:4.0
0316513377:B00000JHBR,0 1:0.0 2:4.0
0316513377:B000002WFD,0 1:0.0 2:3.75
B00004X0RD:0316513377,0 1:0.0 2:4.25
B00004TJRZ:0316513377,0 1:0.0 2:4.25
0793524369:9639059633,0 1:0.0 2:2.5
0793524369:B000009ZOE,0 1:0.0 2:5.0
0240513762:1564967336,0 1:0.0 2:0.0
1564967336:1555715087,0 1:0.0 2:2.5
1564967336:1569317135,0 1:0.0 2:2.5
0130337765:0195033787,0 1:0.0 2:1.75
B00000I1KE:0446676993,0 1:0.0 2:3.25
B00000I1KE:B0000517A0,0 1:0.0 2:4.5
B00000I1KE:0750621249,0 1:0.0 2:4.5
0415226589:083082006X,0 1:0.0 2:1.5
0415226589:B00005KH3M,0 1:0.0909090909091 2:3.0
0415226589:1882580176,0 1:0.0 2:1.5
0824940946:0486287297,0 1:0.0 2:2.25
0874259975:B000069CNV,0 1:0.1 2:4.0
0471183334:0874259975,0 1:0.0 2:3.5
1581983069:0595127851,0 1:0.0 2:3.75
1581983069:0201433362,0 1:0.0 2:4.25
0821774964:0070391475,0 1:0.0 2:4.0
1879383144:0070391475,0 1:0.0 2:1.5
0070391475:0824953940,0 1:0.0 2:4.0
0671319728:B000002QSD,0 1:0.0 2:2.0
0793521629:0132998769,0 1:0.0769230769231 2:5.0
0870124757:0793521629,0 1:0.0 2:2.5
1555611478:B000007U6A,0 1:0.0 2:4.75
B000007U6A:B000002JPG,0 1:0.0 2:4.5
B000007U6A:0821761447,0 1:0.0 2:4.25
0609602489:0802837174,0 1:0.0 2:4.75
1899836950:0802837174,0 1:0.0 2:4.75
0312266030:0802837174,0 1:0.0 2:4.5
0694004138:6304393075,0 1:0.0 2:2.25
1880684632:6304393075,0 1:0.0 2:4.75
0385505140:B00000JYY7,0 1:0.0 2:3.5
0385505140:0198295995,0 1:0.0 2:3.5
